# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.224, -9.987 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Dublin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Dublin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.22411", "lon": "-9.9872173", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-11-03 07:00,2019-11-03 07:00,0,0,0,10.515
2019-11-03 08:00,2019-11-03 08:00,0.007,0.003,0.014,10.457
2019-11-03 09:00,2019-11-03 09:00,0.045,0.010,0.053,10.728
2019-11-03 10:00,2019-11-03 10:00,0.093,0.022,0.094,11.013
2019-11-03 11:00,2019-11-03 11:00,0.174,0.063,0.140,11.177
2019-11-03 12:00,2019-11-03 12:00,0.195,0.073,0.153,11.255
2019-11-03 13:00,2019-11-03 13:00,0.142,0.039,0.130,11.105
2019-11-03 14:00,2019-11-03 14:00,0.125,0.037,0.113,11.072
2019-11-03 15:00,2019-11-03 15:00,0.083,0.027,0.078,10.835
2019-11-03 16:00,2019-11-03 16:00,0.027,0.012,0.030,10.360
2019-11-03 17:00,2019-11-03 17:00,0,0,0.001,9.769
2019-11-03 18:00,2019-11-03 18:00,0,0,0,9.347
2019-11-03 19:00,2019-11-03 19:00,0,0,0,9.037
2019-11-03 20:00,2019-11-03 20:00,0,0,0,8.805
2019-11-03 21:00,2019-11-03 21:00,0,0,0,8.753
2019-11-03 22:00,2019-11-03 22:00,0,0,0,8.815
2019-11-03 23:00,2019-11-03 23:00,0,0,0,8.843
2019-11-04 00:00,2019-11-04 00:00,0,0,0,8.988
2019-11-04 01:00,2019-11-04 01:00,0,0,0,9.252
2019-11-04 02:00,2019-11-04 02:00,0,0,0,9.504
2019-11-04 03:00,2019-11-04 03:00,0,0,0,9.732
2019-11-04 04:00,2019-11-04 04:00,0,0,0,10.041
2019-11-04 05:00,2019-11-04 05:00,0,0,0,10.371
2019-11-04 06:00,2019-11-04 06:00,0,0,0,10.698
2019-11-04 07:00,2019-11-04 07:00,0,0,0,10.863
2019-11-04 08:00,2019-11-04 08:00,0.021,0.018,0.018,11.011
2019-11-04 09:00,2019-11-04 09:00,0.183,0.147,0.066,11.452
2019-11-04 10:00,2019-11-04 10:00,0.357,0.319,0.086,11.818
2019-11-04 11:00,2019-11-04 11:00,0.464,0.436,0.096,12.099
2019-11-04 12:00,2019-11-04 12:00,0.476,0.440,0.107,12.264
2019-11-04 13:00,2019-11-04 13:00,0.436,0.389,0.110,12.343
2019-11-04 14:00,2019-11-04 14:00,0.338,0.280,0.104,12.297
2019-11-04 15:00,2019-11-04 15:00,0.226,0.179,0.080,12.085
2019-11-04 16:00,2019-11-04 16:00,0.092,0.078,0.037,11.737
2019-11-04 17:00,2019-11-04 17:00,0,0,0.001,11.420
2019-11-04 18:00,2019-11-04 18:00,0,0,0,11.368
2019-11-04 19:00,2019-11-04 19:00,0,0,0,11.412
2019-11-04 20:00,2019-11-04 20:00,0,0,0,11.421
2019-11-04 21:00,2019-11-04 21:00,0,0,0,11.382
2019-11-04 22:00,2019-11-04 22:00,0,0,0,11.271
2019-11-04 23:00,2019-11-04 23:00,0,0,0,11.104
2019-11-05 00:00,2019-11-05 00:00,0,0,0,10.982
2019-11-05 01:00,2019-11-05 01:00,0,0,0,10.876
2019-11-05 02:00,2019-11-05 02:00,0,0,0,10.725
2019-11-05 03:00,2019-11-05 03:00,0,0,0,10.549
2019-11-05 04:00,2019-11-05 04:00,0,0,0,10.337
2019-11-05 05:00,2019-11-05 05:00,0,0,0,10.160
2019-11-05 06:00,2019-11-05 06:00,0,0,0,9.949
2019-11-05 07:00,2019-11-05 07:00,0,0,0,9.814
2019-11-05 08:00,2019-11-05 08:00,0.017,0.014,0.016,9.832
2019-11-05 09:00,2019-11-05 09:00,0.116,0.072,0.068,10.157
2019-11-05 10:00,2019-11-05 10:00,0.250,0.179,0.104,10.484
2019-11-05 11:00,2019-11-05 11:00,0.341,0.262,0.123,10.700
2019-11-05 12:00,2019-11-05 12:00,0.377,0.297,0.130,10.752
2019-11-05 13:00,2019-11-05 13:00,0.409,0.344,0.120,10.666
2019-11-05 14:00,2019-11-05 14:00,0.304,0.232,0.111,10.550
2019-11-05 15:00,2019-11-05 15:00,0.175,0.120,0.083,10.284
2019-11-05 16:00,2019-11-05 16:00,0.057,0.044,0.032,9.821
2019-11-05 17:00,2019-11-05 17:00,0,-0,0,9.308
2019-11-05 18:00,2019-11-05 18:00,0,0,0,9.077
2019-11-05 19:00,2019-11-05 19:00,0,0,0,8.879
2019-11-05 20:00,2019-11-05 20:00,0,0,0,8.779
2019-11-05 21:00,2019-11-05 21:00,0,0,0,8.772
2019-11-05 22:00,2019-11-05 22:00,0,0,0,8.820
2019-11-05 23:00,2019-11-05 23:00,0,0,0,8.733
2019-11-06 00:00,2019-11-06 00:00,0,0,0,8.658
2019-11-06 01:00,2019-11-06 01:00,0,0,0,8.432
2019-11-06 02:00,2019-11-06 02:00,0,0,0,7.961
2019-11-06 03:00,2019-11-06 03:00,0,0,0,7.654
2019-11-06 04:00,2019-11-06 04:00,0,0,0,7.485
2019-11-06 05:00,2019-11-06 05:00,0,0,0,7.479
2019-11-06 06:00,2019-11-06 06:00,0,0,0,7.609
2019-11-06 07:00,2019-11-06 07:00,0,0,0,7.839
2019-11-06 08:00,2019-11-06 08:00,0.001,0.001,0.007,8.047
2019-11-06 09:00,2019-11-06 09:00,0.034,0.006,0.044,8.480
2019-11-06 10:00,2019-11-06 10:00,0.079,0.015,0.085,8.718
2019-11-06 11:00,2019-11-06 11:00,0.117,0.024,0.116,8.645
2019-11-06 12:00,2019-11-06 12:00,0.112,0.019,0.115,8.346
2019-11-06 13:00,2019-11-06 13:00,0.078,0.009,0.090,8.122
2019-11-06 14:00,2019-11-06 14:00,0.054,0.006,0.067,8.071
2019-11-06 15:00,2019-11-06 15:00,0.033,0.004,0.045,8.150
2019-11-06 16:00,2019-11-06 16:00,0.006,0.002,0.014,8.110
2019-11-06 17:00,2019-11-06 17:00,0,-0,0,7.910
2019-11-06 18:00,2019-11-06 18:00,0,0,0,7.744
2019-11-06 19:00,2019-11-06 19:00,0,0,0,7.635
2019-11-06 20:00,2019-11-06 20:00,0,0,0,7.547
2019-11-06 21:00,2019-11-06 21:00,0,0,0,7.554
2019-11-06 22:00,2019-11-06 22:00,0,0,0,7.569
2019-11-06 23:00,2019-11-06 23:00,0,0,0,7.477
2019-11-07 00:00,2019-11-07 00:00,0,0,0,7.407
2019-11-07 01:00,2019-11-07 01:00,0,0,0,7.433
2019-11-07 02:00,2019-11-07 02:00,0,0,0,7.491
2019-11-07 03:00,2019-11-07 03:00,0,0,0,7.542
2019-11-07 04:00,2019-11-07 04:00,0,0,0,7.690
2019-11-07 05:00,2019-11-07 05:00,0,0,0,7.868
2019-11-07 06:00,2019-11-07 06:00,0,0,0,8.024
2019-11-07 07:00,2019-11-07 07:00,0,0,0,8.172
2019-11-07 08:00,2019-11-07 08:00,0.005,0.004,0.011,8.413
2019-11-07 09:00,2019-11-07 09:00,0.053,0.018,0.054,8.732
2019-11-07 10:00,2019-11-07 10:00,0.133,0.055,0.103,9.019
2019-11-07 11:00,2019-11-07 11:00,0.198,0.093,0.133,9.252
2019-11-07 12:00,2019-11-07 12:00,0.268,0.155,0.147,9.376
2019-11-07 13:00,2019-11-07 13:00,0.259,0.152,0.141,9.354
2019-11-07 14:00,2019-11-07 14:00,0.228,0.138,0.121,9.280
2019-11-07 15:00,2019-11-07 15:00,0.108,0.052,0.078,9.099
2019-11-07 16:00,2019-11-07 16:00,0.020,0.012,0.023,8.892
2019-11-07 17:00,2019-11-07 17:00,0,-0,0,8.827
2019-11-07 18:00,2019-11-07 18:00,0,0,0,8.807
2019-11-07 19:00,2019-11-07 19:00,0,0,0,8.720
2019-11-07 20:00,2019-11-07 20:00,0,0,0,8.555
2019-11-07 21:00,2019-11-07 21:00,0,0,0,8.305
2019-11-07 22:00,2019-11-07 22:00,0,0,0,8.148
2019-11-07 23:00,2019-11-07 23:00,0,0,0,8.088
2019-11-08 00:00,2019-11-08 00:00,0,0,0,7.993
2019-11-08 01:00,2019-11-08 01:00,0,0,0,7.772
2019-11-08 02:00,2019-11-08 02:00,0,0,0,7.486
2019-11-08 03:00,2019-11-08 03:00,0,0,0,7.171
2019-11-08 04:00,2019-11-08 04:00,0,0,0,6.906
2019-11-08 05:00,2019-11-08 05:00,0,0,0,6.730
2019-11-08 06:00,2019-11-08 06:00,0,0,0,6.524
2019-11-08 07:00,2019-11-08 07:00,0,0,0,6.297
2019-11-08 08:00,2019-11-08 08:00,0.023,0.024,0.013,6.151
2019-11-08 09:00,2019-11-08 09:00,0.201,0.171,0.056,6.730
2019-11-08 10:00,2019-11-08 10:00,0.373,0.338,0.076,7.280
2019-11-08 11:00,2019-11-08 11:00,0.473,0.445,0.087,7.710
2019-11-08 12:00,2019-11-08 12:00,0.541,0.529,0.086,8.084
2019-11-08 13:00,2019-11-08 13:00,0.519,0.502,0.086,8.316
2019-11-08 14:00,2019-11-08 14:00,0.398,0.357,0.089,8.402
2019-11-08 15:00,2019-11-08 15:00,0.171,0.121,0.076,8.329
2019-11-08 16:00,2019-11-08 16:00,0.020,0.014,0.020,8.096
2019-11-08 17:00,2019-11-08 17:00,0,-0,0,7.935
2019-11-08 18:00,2019-11-08 18:00,0,0,0,7.922
2019-11-08 19:00,2019-11-08 19:00,0,0,0,7.980
2019-11-08 20:00,2019-11-08 20:00,0,0,0,8.179
2019-11-08 21:00,2019-11-08 21:00,0,0,0,8.377
2019-11-08 22:00,2019-11-08 22:00,0,0,0,8.425
2019-11-08 23:00,2019-11-08 23:00,0,0,0,8.517
2019-11-09 00:00,2019-11-09 00:00,0,0,0,8.738
2019-11-09 01:00,2019-11-09 01:00,0,0,0,8.744
2019-11-09 02:00,2019-11-09 02:00,0,0,0,8.814
2019-11-09 03:00,2019-11-09 03:00,0,0,0,8.860
2019-11-09 04:00,2019-11-09 04:00,0,0,0,8.724
2019-11-09 05:00,2019-11-09 05:00,0,0,0,8.639
2019-11-09 06:00,2019-11-09 06:00,0,0,0,8.621
2019-11-09 07:00,2019-11-09 07:00,0,0,0,8.698
2019-11-09 08:00,2019-11-09 08:00,0.002,0.002,0.007,8.860
2019-11-09 09:00,2019-11-09 09:00,0.054,0.019,0.053,9.094
2019-11-09 10:00,2019-11-09 10:00,0.123,0.048,0.098,9.345
2019-11-09 11:00,2019-11-09 11:00,0.161,0.062,0.125,9.488
2019-11-09 12:00,2019-11-09 12:00,0.175,0.067,0.135,9.588
2019-11-09 13:00,2019-11-09 13:00,0.199,0.091,0.137,9.682
2019-11-09 14:00,2019-11-09 14:00,0.154,0.068,0.112,9.755
2019-11-09 15:00,2019-11-09 15:00,0.092,0.041,0.073,9.754
2019-11-09 16:00,2019-11-09 16:00,0.021,0.013,0.022,9.612
2019-11-09 17:00,2019-11-09 17:00,0,-0,0,9.477
2019-11-09 18:00,2019-11-09 18:00,0,0,0,9.491
2019-11-09 19:00,2019-11-09 19:00,0,0,0,9.470
2019-11-09 20:00,2019-11-09 20:00,0,0,0,9.398
2019-11-09 21:00,2019-11-09 21:00,0,0,0,9.296
2019-11-09 22:00,2019-11-09 22:00,0,0,0,9.108
2019-11-09 23:00,2019-11-09 23:00,0,0,0,8.844
2019-11-10 00:00,2019-11-10 00:00,0,0,0,8.549
2019-11-10 01:00,2019-11-10 01:00,0,0,0,8.247
2019-11-10 02:00,2019-11-10 02:00,0,0,0,8.024
2019-11-10 03:00,2019-11-10 03:00,0,0,0,7.847
2019-11-10 04:00,2019-11-10 04:00,0,0,0,7.639
2019-11-10 05:00,2019-11-10 05:00,0,0,0,7.580
2019-11-10 06:00,2019-11-10 06:00,0,0,0,7.563
2019-11-10 07:00,2019-11-10 07:00,0,0,0,7.214
2019-11-10 08:00,2019-11-10 08:00,0.006,0.006,0.010,6.738
2019-11-10 09:00,2019-11-10 09:00,0.095,0.049,0.066,6.534
2019-11-10 10:00,2019-11-10 10:00,0.114,0.036,0.099,6.556
2019-11-10 11:00,2019-11-10 11:00,0.051,0.005,0.064,6.605
2019-11-10 12:00,2019-11-10 12:00,0.042,0.003,0.056,6.656
2019-11-10 13:00,2019-11-10 13:00,0.039,0.003,0.053,6.645
2019-11-10 14:00,2019-11-10 14:00,0.031,0.002,0.045,6.638
2019-11-10 15:00,2019-11-10 15:00,0.007,0.001,0.016,6.664
2019-11-10 16:00,2019-11-10 16:00,0.001,0.001,0.007,6.820
2019-11-10 17:00,2019-11-10 17:00,0,-0,0,7.098
2019-11-10 18:00,2019-11-10 18:00,0,0,0,8.037
2019-11-10 19:00,2019-11-10 19:00,0,0,0,9.190
2019-11-10 20:00,2019-11-10 20:00,0,0,0,9.172
2019-11-10 21:00,2019-11-10 21:00,0,0,0,9.024
2019-11-10 22:00,2019-11-10 22:00,0,0,0,9.146
2019-11-10 23:00,2019-11-10 23:00,0,0,0,9.177
2019-11-11 00:00,2019-11-11 00:00,0,0,0,9.036
2019-11-11 01:00,2019-11-11 01:00,0,0,0,8.806
2019-11-11 02:00,2019-11-11 02:00,0,0,0,8.581
2019-11-11 03:00,2019-11-11 03:00,0,0,0,8.432
2019-11-11 04:00,2019-11-11 04:00,0,0,0,8.476
2019-11-11 05:00,2019-11-11 05:00,0,0,0,8.438
2019-11-11 06:00,2019-11-11 06:00,0,0,0,8.334
2019-11-11 07:00,2019-11-11 07:00,0,0,0,8.242
2019-11-11 08:00,2019-11-11 08:00,0.003,0.003,0.008,8.342
2019-11-11 09:00,2019-11-11 09:00,0.050,0.017,0.051,8.653
2019-11-11 10:00,2019-11-11 10:00,0.087,0.024,0.084,8.689
2019-11-11 11:00,2019-11-11 11:00,0.099,0.022,0.099,8.490
2019-11-11 12:00,2019-11-11 12:00,0.121,0.029,0.116,8.387
2019-11-11 13:00,2019-11-11 13:00,0.119,0.029,0.112,8.405
2019-11-11 14:00,2019-11-11 14:00,0.091,0.023,0.090,8.492
2019-11-11 15:00,2019-11-11 15:00,0.061,0.019,0.061,8.564
2019-11-11 16:00,2019-11-11 16:00,0.008,0.004,0.014,8.544
2019-11-11 17:00,2019-11-11 17:00,0,-0,0,8.355
2019-11-11 18:00,2019-11-11 18:00,0,0,0,8.224
2019-11-11 19:00,2019-11-11 19:00,0,0,0,8.199
2019-11-11 20:00,2019-11-11 20:00,0,0,0,8.215
2019-11-11 21:00,2019-11-11 21:00,0,0,0,8.263
2019-11-11 22:00,2019-11-11 22:00,0,0,0,8.251
2019-11-11 23:00,2019-11-11 23:00,0,0,0,8.188
2019-11-12 00:00,2019-11-12 00:00,0,0,0,8.164
2019-11-12 01:00,2019-11-12 01:00,0,0,0,8.172
2019-11-12 02:00,2019-11-12 02:00,0,0,0,8.114
2019-11-12 03:00,2019-11-12 03:00,0,0,0,8.161
2019-11-12 04:00,2019-11-12 04:00,0,0,0,8.339
2019-11-12 05:00,2019-11-12 05:00,0,0,0,8.473
2019-11-12 06:00,2019-11-12 06:00,0,0,0,8.566
2019-11-12 07:00,2019-11-12 07:00,0,0,0,8.609
2019-11-12 08:00,2019-11-12 08:00,0.003,0.005,0.007,8.699
2019-11-12 09:00,2019-11-12 09:00,0.090,0.058,0.054,8.984
2019-11-12 10:00,2019-11-12 10:00,0.238,0.180,0.089,9.286
2019-11-12 11:00,2019-11-12 11:00,0.357,0.298,0.103,9.479
2019-11-12 12:00,2019-11-12 12:00,0.423,0.373,0.105,9.530
2019-11-12 13:00,2019-11-12 13:00,0.417,0.369,0.101,9.478
2019-11-12 14:00,2019-11-12 14:00,0.336,0.286,0.091,9.345
2019-11-12 15:00,2019-11-12 15:00,0.199,0.160,0.067,9.121
2019-11-12 16:00,2019-11-12 16:00,0.040,0.037,0.021,8.717
2019-11-12 17:00,2019-11-12 17:00,0,0,0,8.337
2019-11-12 18:00,2019-11-12 18:00,0,0,0,8.204
2019-11-12 19:00,2019-11-12 19:00,0,0,0,8.118
2019-11-12 20:00,2019-11-12 20:00,0,0,0,8.058
2019-11-12 21:00,2019-11-12 21:00,0,0,0,8.009
2019-11-12 22:00,2019-11-12 22:00,0,0,0,7.971
2019-11-12 23:00,2019-11-12 23:00,0,0,0,7.899
2019-11-13 00:00,2019-11-13 00:00,0,0,0,7.757
2019-11-13 01:00,2019-11-13 01:00,0,0,0,7.514
2019-11-13 02:00,2019-11-13 02:00,0,0,0,7.309
2019-11-13 03:00,2019-11-13 03:00,0,0,0,7.238
2019-11-13 04:00,2019-11-13 04:00,0,0,0,7.295
2019-11-13 05:00,2019-11-13 05:00,0,0,0,7.445
2019-11-13 06:00,2019-11-13 06:00,0,0,0,7.674
2019-11-13 07:00,2019-11-13 07:00,0,0,0,7.812
2019-11-13 08:00,2019-11-13 08:00,0,0,0.002,7.647
2019-11-13 09:00,2019-11-13 09:00,0.010,0.001,0.020,7.409
2019-11-13 10:00,2019-11-13 10:00,0.021,0.002,0.033,7.280
2019-11-13 11:00,2019-11-13 11:00,0.025,0.001,0.039,7.158
2019-11-13 12:00,2019-11-13 12:00,0.040,0.003,0.054,7.003
2019-11-13 13:00,2019-11-13 13:00,0.036,0.002,0.050,6.889
2019-11-13 14:00,2019-11-13 14:00,0.030,0.002,0.044,6.873
2019-11-13 15:00,2019-11-13 15:00,0.010,0.001,0.021,6.913
2019-11-13 16:00,2019-11-13 16:00,0,0,0.004,7.092
2019-11-13 17:00,2019-11-13 17:00,0,0,0,7.367
2019-11-13 18:00,2019-11-13 18:00,0,0,0,7.610
2019-11-13 19:00,2019-11-13 19:00,0,0,0,7.814
2019-11-13 20:00,2019-11-13 20:00,0,0,0,8.043
2019-11-13 21:00,2019-11-13 21:00,0,0,0,8.135
2019-11-13 22:00,2019-11-13 22:00,0,0,0,8.056
2019-11-13 23:00,2019-11-13 23:00,0,0,0,7.969
2019-11-14 00:00,2019-11-14 00:00,0,0,0,7.920
2019-11-14 01:00,2019-11-14 01:00,0,0,0,7.882
2019-11-14 02:00,2019-11-14 02:00,0,0,0,7.832
2019-11-14 03:00,2019-11-14 03:00,0,0,0,7.790
2019-11-14 04:00,2019-11-14 04:00,0,0,0,7.705
2019-11-14 05:00,2019-11-14 05:00,0,0,0,7.664
2019-11-14 06:00,2019-11-14 06:00,0,0,0,7.633
2019-11-14 07:00,2019-11-14 07:00,0,0,0,7.601
2019-11-14 08:00,2019-11-14 08:00,0.002,0.004,0.006,7.622
2019-11-14 09:00,2019-11-14 09:00,0.070,0.039,0.051,7.789
2019-11-14 10:00,2019-11-14 10:00,0.154,0.085,0.093,7.940
2019-11-14 11:00,2019-11-14 11:00,0.217,0.125,0.120,8.039
2019-11-14 12:00,2019-11-14 12:00,0.222,0.120,0.130,8.080
2019-11-14 13:00,2019-11-14 13:00,0.211,0.113,0.126,8.060
2019-11-14 14:00,2019-11-14 14:00,0.149,0.073,0.101,7.993
2019-11-14 15:00,2019-11-14 15:00,0.072,0.032,0.059,7.916
2019-11-14 16:00,2019-11-14 16:00,0.011,0.008,0.014,7.886
2019-11-14 17:00,2019-11-14 17:00,0,0,0,7.904
2019-11-14 18:00,2019-11-14 18:00,0,0,0,7.965
2019-11-14 19:00,2019-11-14 19:00,0,0,0,8.056
2019-11-14 20:00,2019-11-14 20:00,0,0,0,8.132
2019-11-14 21:00,2019-11-14 21:00,0,0,0,8.105
2019-11-14 22:00,2019-11-14 22:00,0,0,0,7.965
2019-11-14 23:00,2019-11-14 23:00,0,0,0,7.825
2019-11-15 00:00,2019-11-15 00:00,0,0,0,7.698
2019-11-15 01:00,2019-11-15 01:00,0,0,0,7.535
2019-11-15 02:00,2019-11-15 02:00,0,0,0,7.392
2019-11-15 03:00,2019-11-15 03:00,0,0,0,7.254
2019-11-15 04:00,2019-11-15 04:00,0,0,0,7.181
2019-11-15 05:00,2019-11-15 05:00,0,0,0,7.144
2019-11-15 06:00,2019-11-15 06:00,0,0,0,7.132
2019-11-15 07:00,2019-11-15 07:00,0,0,0,7.126
2019-11-15 08:00,2019-11-15 08:00,0.004,0.008,0.006,7.129
2019-11-15 09:00,2019-11-15 09:00,0.140,0.116,0.047,7.396
2019-11-15 10:00,2019-11-15 10:00,0.350,0.324,0.066,7.823
2019-11-15 11:00,2019-11-15 11:00,0.446,0.424,0.077,8.085
2019-11-15 12:00,2019-11-15 12:00,0.523,0.517,0.076,8.171
2019-11-15 13:00,2019-11-15 13:00,0.512,0.506,0.073,8.111
2019-11-15 14:00,2019-11-15 14:00,0.410,0.388,0.070,7.968
2019-11-15 15:00,2019-11-15 15:00,0.263,0.239,0.055,7.743
2019-11-15 16:00,2019-11-15 16:00,0.043,0.044,0.017,7.221
2019-11-15 17:00,2019-11-15 17:00,0,0,0,6.905
2019-11-15 18:00,2019-11-15 18:00,0,0,0,6.904
2019-11-15 19:00,2019-11-15 19:00,0,0,0,6.952
2019-11-15 20:00,2019-11-15 20:00,0,0,0,7.052
2019-11-15 21:00,2019-11-15 21:00,0,0,0,7.160
2019-11-15 22:00,2019-11-15 22:00,0,0,0,7.241
2019-11-15 23:00,2019-11-15 23:00,0,0,0,7.306
2019-11-16 00:00,2019-11-16 00:00,0,0,0,7.335
2019-11-16 01:00,2019-11-16 01:00,0,0,0,7.317
2019-11-16 02:00,2019-11-16 02:00,0,0,0,7.310
2019-11-16 03:00,2019-11-16 03:00,0,0,0,7.268
2019-11-16 04:00,2019-11-16 04:00,0,0,0,7.224
2019-11-16 05:00,2019-11-16 05:00,0,0,0,7.180
2019-11-16 06:00,2019-11-16 06:00,0,0,0,7.247
2019-11-16 07:00,2019-11-16 07:00,0,0,0,6.988
2019-11-16 08:00,2019-11-16 08:00,0,0,0.001,6.693
2019-11-16 09:00,2019-11-16 09:00,0.006,0.001,0.014,6.362
2019-11-16 10:00,2019-11-16 10:00,0.018,0.001,0.031,6.174
2019-11-16 11:00,2019-11-16 11:00,0.028,0.002,0.042,6.133
2019-11-16 12:00,2019-11-16 12:00,0.036,0.002,0.050,6.328
2019-11-16 13:00,2019-11-16 13:00,0.040,0.003,0.054,6.542
2019-11-16 14:00,2019-11-16 14:00,0.029,0.002,0.042,6.654
2019-11-16 15:00,2019-11-16 15:00,0.012,0.001,0.022,6.645
2019-11-16 16:00,2019-11-16 16:00,0,0,0.004,6.526
2019-11-16 17:00,2019-11-16 17:00,0,0,0,6.467
2019-11-16 18:00,2019-11-16 18:00,0,0,0,6.497
2019-11-16 19:00,2019-11-16 19:00,0,0,0,6.603
2019-11-16 20:00,2019-11-16 20:00,0,0,0,6.849
2019-11-16 21:00,2019-11-16 21:00,0,0,0,7.130
2019-11-16 22:00,2019-11-16 22:00,0,0,0,7.438
2019-11-16 23:00,2019-11-16 23:00,0,0,0,7.864
2019-11-17 00:00,2019-11-17 00:00,0,0,0,8.281
2019-11-17 01:00,2019-11-17 01:00,0,0,0,8.399
2019-11-17 02:00,2019-11-17 02:00,0,0,0,8.346
2019-11-17 03:00,2019-11-17 03:00,0,0,0,8.212
2019-11-17 04:00,2019-11-17 04:00,0,0,0,8.110
2019-11-17 05:00,2019-11-17 05:00,0,0,0,8.060
2019-11-17 06:00,2019-11-17 06:00,0,0,0,8.110
2019-11-17 07:00,2019-11-17 07:00,0,0,0,8.215
2019-11-17 08:00,2019-11-17 08:00,0.001,0.003,0.004,8.229
2019-11-17 09:00,2019-11-17 09:00,0.087,0.062,0.046,8.469
2019-11-17 10:00,2019-11-17 10:00,0.231,0.180,0.081,8.725
2019-11-17 11:00,2019-11-17 11:00,0.358,0.306,0.095,8.895
2019-11-17 12:00,2019-11-17 12:00,0.382,0.325,0.103,8.930
2019-11-17 13:00,2019-11-17 13:00,0.391,0.341,0.098,8.868
2019-11-17 14:00,2019-11-17 14:00,0.284,0.230,0.089,8.724
2019-11-17 15:00,2019-11-17 15:00,0.151,0.116,0.060,8.462
2019-11-17 16:00,2019-11-17 16:00,0.022,0.023,0.014,8.046
2019-11-17 17:00,2019-11-17 17:00,0,0,0,7.714
2019-11-17 18:00,2019-11-17 18:00,0,0,0,7.531
2019-11-17 19:00,2019-11-17 19:00,0,0,0,7.249
2019-11-17 20:00,2019-11-17 20:00,0,0,0,7.050
2019-11-17 21:00,2019-11-17 21:00,0,0,0,6.987
2019-11-17 22:00,2019-11-17 22:00,0,0,0,6.916
2019-11-17 23:00,2019-11-17 23:00,0,0,0,6.787
2019-11-18 00:00,2019-11-18 00:00,0,0,0,6.564
2019-11-18 01:00,2019-11-18 01:00,0,0,0,6.109
2019-11-18 02:00,2019-11-18 02:00,0,0,0,5.710
2019-11-18 03:00,2019-11-18 03:00,0,0,0,5.387
2019-11-18 04:00,2019-11-18 04:00,0,0,0,5.214
2019-11-18 05:00,2019-11-18 05:00,0,0,0,5.278
2019-11-18 06:00,2019-11-18 06:00,0,0,0,5.380
2019-11-18 07:00,2019-11-18 07:00,0,0,0,5.377
2019-11-18 08:00,2019-11-18 08:00,0,0,0.002,5.289
2019-11-18 09:00,2019-11-18 09:00,0.015,0.003,0.024,5.265
2019-11-18 10:00,2019-11-18 10:00,0.028,0.003,0.040,5.302
2019-11-18 11:00,2019-11-18 11:00,0.042,0.004,0.055,5.420
2019-11-18 12:00,2019-11-18 12:00,0.053,0.005,0.066,5.651
2019-11-18 13:00,2019-11-18 13:00,0.054,0.006,0.066,5.931
2019-11-18 14:00,2019-11-18 14:00,0.048,0.007,0.059,6.221
2019-11-18 15:00,2019-11-18 15:00,0.020,0.003,0.030,6.474
2019-11-18 16:00,2019-11-18 16:00,0,0.001,0.004,6.715
2019-11-18 17:00,2019-11-18 17:00,0,0,0,6.959
2019-11-18 18:00,2019-11-18 18:00,0,0,0,7.202
2019-11-18 19:00,2019-11-18 19:00,0,0,0,7.459
2019-11-18 20:00,2019-11-18 20:00,0,0,0,7.667
2019-11-18 21:00,2019-11-18 21:00,0,0,0,7.889
2019-11-18 22:00,2019-11-18 22:00,0,0,0,7.948
2019-11-18 23:00,2019-11-18 23:00,0,0,0,7.781
2019-11-19 00:00,2019-11-19 00:00,0,0,0,7.882
2019-11-19 01:00,2019-11-19 01:00,0,0,0,8.152
2019-11-19 02:00,2019-11-19 02:00,0,0,0,8.371
2019-11-19 03:00,2019-11-19 03:00,0,0,0,8.436
2019-11-19 04:00,2019-11-19 04:00,0,0,0,8.522
2019-11-19 05:00,2019-11-19 05:00,0,0,0,8.563
2019-11-19 06:00,2019-11-19 06:00,0,0,0,8.583
2019-11-19 07:00,2019-11-19 07:00,0,0,0,8.621
2019-11-19 08:00,2019-11-19 08:00,0,0.001,0.002,8.687
2019-11-19 09:00,2019-11-19 09:00,0.042,0.022,0.038,8.826
2019-11-19 10:00,2019-11-19 10:00,0.200,0.145,0.083,9.135
2019-11-19 11:00,2019-11-19 11:00,0.311,0.249,0.101,9.402
2019-11-19 12:00,2019-11-19 12:00,0.350,0.285,0.109,9.620
2019-11-19 13:00,2019-11-19 13:00,0.315,0.246,0.108,9.816
2019-11-19 14:00,2019-11-19 14:00,0.210,0.147,0.093,9.936
2019-11-19 15:00,2019-11-19 15:00,0.116,0.082,0.058,9.838
2019-11-19 16:00,2019-11-19 16:00,0.014,0.015,0.012,9.437
2019-11-19 17:00,2019-11-19 17:00,0,0,0,9.171
2019-11-19 18:00,2019-11-19 18:00,0,0,0,8.989
